JCB Compact Products Ltd|53.00857329999999|-1.9426054
JKM National Security Services|53.5588783|-1.0798163
JKP Tins|53.1231314|-1.2338439
JN Bentley Ltd|53.7958833|-2.4591599
LLoyds Banking Group|53.7963047|-1.5641255
Mar-Systems Ltd|51.4053715|-0.6783743
Mott Macdonald Bentley|53.0282032|-2.9457187
Nissan Motor Manufacturing (UK) Ltd|54.9206289|-1.4668654
Nissan Technical Centre Europe Ltd|52.0658152|-0.637888
NOVO integration Ltd|53.874685|-1.7119856
Nprime Limited|53.3891499|-1.4704535
Nylacast|52.6460151|-1.1025332
Outokumpu|53.39482719999999|-1.4306072
P P G Architectural Coatings UK Ltd|53.7283136|-1.6628778
Panel Systems Ltd|53.3958206|-1.474792
Parexel International|53.3851509|-1.4566561
Power Control Limited|53.3130098|-1.3444314
Pricecheck Toiletries Ltd|53.356694|-1.3312007
Rolls Royce plc|52.9150396|-1.4661393
Rutland Cycling Ltd|52.62800290000001|-0.6988354
Sandvik Coromant (formerly Dormer Tools Ltd)|53.3856374|-1.3794005
Scaglia Indeva|53.1694431|-1.3982152
Schaeffler (UK) Ltd|53.347547|-1.2989272
Servelec Group|53.3130098|-1.3444314
SPS Aerostructures|53.1794805|-1.2226636
STC Twenty One Ltd|52.8976024|-1.4298589
Structured Software Systems Ltd (3SL)|54.12318089999999|-3.2346391
TBG Solutions|53.2818358|-1.2908986
Tecomet|53.40757850000001|-1.4958122
Teconnex Ltd|53.8701221|-1.8953179
The Audit Partnership|53.7801672|-1.4226899
The Enterprise Team|53.3791942|-1.4652554
Timet UK Ltd Timet|51.6494095|-3.9960101
University of Warwick|52.3800625|-1.5616976
UTC Aerospace Systems|52.6331247|-2.1279567
VocaLink|53.9766613|-1.5681011
ZF TW Ltd |52.3943609|-1.8163785
British Computer Society (BCS)|51.5656846|-1.7894631
Chartered institute of Logistics and Transport (CILT)|52.5077814|-0.691367
Chartered Institute of Procurement and Supply (CIPS)|52.63104389999999|-0.5068948999999999
Institute of Mathematics and its Applications (IMA)|51.5364373|0.7103915
Institute of Physics (IOT)|51.5216867|-0.1452433
Institution of Chemical Engineering (IChemE)|52.3763471|-1.2555989
Institution of Engineering and Technology (IET)|51.5100329|-0.1193012
Institution of Materials, Minerals and Mining (IOM3)|51.5243501|-0.1396715
Institution of Mechanical Engineering (IMechE)|51.50120219999999|-0.1299811
London Mathematical Society (LMS)|51.5211757|-0.1244206
Royal Statistical Society|51.5225237|-0.0909223
The OR Society|52.4811895|-1.9135676
ABF Jordans Ryvita|52.0748306|-0.2410679
Abtec|52.650216|0.1555872
Abtech Ltd|53.3999027|-1.433743
ACS Stainless Steel Fixings Ltd|53.7849718|-1.5129743
L&R Medical UK Ltd|52.81897499999999|-1.765249
Additive Manufacturing Technologies|53.37086180000001|-1.4172496
Aflowan|53.2475641|-1.453769
Air Power Products Ltd|53.3693705|-1.2357165
Altek Europe Limited|53.2165313|-1.424452
Andrew Geoghegan Ltd|53.92037029999999|-1.4591896
Anglo Beef Processors|53.5379558|-1.0334783
Apex Tools (Powerhouse Tools)|52.5472008|-1.2810265
Arla Foods|53.7625545|-1.5061344
Assistpoint Ltd|53.5635084|-1.486236
Athena Manufacturing|53.5854923|-1.5276861
Atomising Systems Ltd|53.3914777|-1.4054499
Baker Perkins|52.6126443|-0.2424712
Baldwin & Francis|53.3931881|-1.4490952
Baldwin & Francis Ltd|53.3931881|-1.4490952
Baslow Pottery|53.2461195|-1.6129974
Beckers|53.3538715|-2.8704023
BS Stainless Ltd|53.7248582|-2.6396922
BS Teasdale & Son|53.48870580000001|-1.006007
Burtons Biscuits|51.63679010000001|-3.0040995
Cable Safe Limited|53.4279603|-2.517308700000001
