Mediplan|53.366116|-1.3379662
Melport Plastics Ltd|53.3682058|-1.2155084
Melton Mowbary Pst 16 Centre|52.7514425|-0.8750165
Michael Kors|51.5143327|-0.1185272
Michel Kors|51.5143327|-0.1185272
Midlands Arts Centre|52.4527649|-1.9040436
Midpennine Arts|53.7899499|-2.2500048
Mike Smith Designs|52.6153741|-2.124109
Miss Selfridge|51.5163452|-0.1367404
Misterton Primary and Nursery School|53.435654|-0.8423383999999999
Misterton Primary School|53.435654|-0.8423383999999999
MMU - Manchester Metropolitan University|53.47068239999999|-2.2395057
MMUK|52.4668642|0.0455777
Modern Creatives|53.3629116|-1.4703881
Mondelez International|44.9107147|-116.1055427
Moor Market|53.376584|-1.4725484
Moor Market |53.376584|-1.4725484
Moors Creative|53.37712759999999|-1.4654316
Morphy Richards|53.4980716|-1.3143412
Museums Sheffield|53.37999689999999|-1.4669257
Music In The Round|53.38022669999999|-1.4669863
My Fathers Heart|53.3577254|-1.4786409
"My Fathers Heart | SieMatic"|51.8767517|20.389149
Nabil Nayal|53.3577933|-1.4174729
NAKFI - US Academies of Sciences|38.8833628|-77.04925039999999
Nathan Millar Furniture|53.2513904|-2.1168933
National Academies Keck Futures Initiative|33.6387024|-117.8370041
National Caribbean Heritage Museum|52.96605049999999|-1.1680589
National Library of Scotland Moving Image Archive|55.8684897|-4.2941139
National Media Museum|53.7974001|-1.7518675
National Railway Museum|53.960767|-1.0965506
Network Rail|51.52804390000001|-0.1321829
New College Pontefract|53.6936092|-1.325935
New Zealand Film Commission|34.5575769|-88.6480581
Newcastle College|54.9664268|-1.6271075
Newcastle University|54.9803201|-1.6157134
Next Plc|52.595515|-1.2188511
Nigel Cabourn|55.0028509|-1.6193128
NIHR - National Institute for Health Research|53.7972775|-1.554885
NIHR CLAHRC|51.45786829999999|-2.594826
Noble Russell|52.5859387|-0.7171297999999999
North Bristol NHS Trust|51.497333|-2.5929485
Northern Ballet|53.7976067|-1.5327161
Northumbria University|54.9767623|-1.6074983
Norton Mayfield Architects Limited|53.37050499999999|-1.4740061
Norwich University College of Art|52.6302886|1.2965771
Nottingham College|52.9528349|-1.143857
Nottingham Contemporary|52.95159|-1.145757
Nottingham Trent University|52.9577567|-1.1507564
Nourish |53.3799372|-1.4706128
Nourish Me Now|53.36959659999999|-1.4946825
Nova Interiors|53.2651583|-1.4369931
Now Then|53.3701497|-1.4749574
Now Then Magazine|53.3701497|-1.4749574
NRN - Interior Design |53.48355919999999|-2.2368507
NRN Design|53.48355919999999|-2.2368507
Ocee Design Limited|52.2176948|-0.8622156
OCEE Furniture|51.5236157|-0.0972483
Off The Shelf|53.38256579999999|-1.4715123
Office Friendly Dealer Association Ltd|53.3956615|-1.3937368
OMGTea Ltd|50.8304481|-0.1615297
Open Kitchen Social Club|53.3785867|-1.4845044
Opus Independants 52|53.3701497|-1.4749574
Oresa Executive Search|54.0007758|-1.5344572
Orlebar Brown|51.52119750000001|-0.1963337
OSLA |35.5332005|-79.179632
Osman|51.5183938|-0.1338029
Otter Gallery|50.8442774|-0.774428
P3|51.52202310000001|-0.1545992
Panache Lingerie Ltd|53.34594939999999|-1.3584968
Paul Brookes|>>>LAT<<<|>>>LONG<<<
PBFA|53.4817201|-2.3267704
Peak Architects|53.3736329|-1.4905464
Penson|51.5023654|-0.07241399999999999
Perkins + Will |51.51439730000001|-0.0730299
Peter and Paul|53.3891499|-1.4704535
Peter Scott Gallery|54.01046849999999|-2.7869096
PhD Design|52.7300988|-1.8243912
Portland Works|53.3698305|-1.4739092
Preen Studio|51.5261308|-0.2113764
Premier Foodservice|53.62647339999999|-1.3583345
Premier UK Events Ltd|52.6743146|-1.1035952
Premiere UK Events Ltd|52.6743146|-1.1035952
Preston City Council - Community Services|53.7598868|-2.6989564
